id,battery,weight,accelerometerX,accelerometerY,accelerometerZ,gyroscopeX,gyroscopeY,gyroscopeZ,temperature,input,millis
19797,3338.0,314,-2084,7838,-432,815,1181,2206,34.11,0,569242
19798,3338.0,267,-2054,7766,-506,-252,2889,2970,34.11,0,569269
19799,3338.0,220,-2144,7654,-574,-56,4352,3125,34.11,0,569305
19800,3338.0,190,-2242,7722,-656,136,4766,2465,34.11,0,569328
19801,3338.0,180,-2276,7846,-772,-598,3586,1470,34.11,0,569357
19802,3338.0,167,-2168,7994,-762,-2051,2857,623,34.1,0,569413
19803,3338.0,160,-2072,8004,-722,-2713,2773,689,34.11,0,569418
19804,3338.0,161,-1862,8034,-674,-2836,3457,1237,34.11,0,569472
19805,3338.0,149,-1766,8056,-638,-3265,4599,1570,34.11,0,569483
19806,3338.0,149,-1852,8050,-520,-3675,4534,1351,34.12,0,569516
19807,3338.0,140,-1888,8024,-436,-3913,4017,981,34.11,0,569522
19808,3338.0,140,-2064,7954,-358,-3021,3547,941,34.12,0,569555
19809,3338.0,161,-2020,7872,-150,-1844,2081,281,34.11,0,569599
19810,3338.0,160,-1998,7842,-16,-256,-293,-863,34.12,0,569610
19811,3338.0,161,-1898,7838,-16,329,-1651,-1440,34.12,0,569646
19812,3338.0,161,-1880,7850,-132,958,-1742,-1315,34.12,0,569681
19813,3338.0,160,-1944,7928,-154,878,-1692,-769,34.12,0,569711
19814,3338.0,161,-1872,7936,-208,425,-2101,-908,34.11,0,569722
19815,3338.0,161,-1782,7950,-302,162,-1929,-974,34.12,0,569777
19816,3338.0,160,-1816,8014,-390,33,-1278,-878,34.12,0,569786
19817,3338.0,161,-1806,8012,-298,-506,-740,-744,34.13,0,569810
19818,3338.0,160,-1748,7964,-244,-712,-287,-518,34.12,0,569863
19819,3338.0,157,-1628,7946,-224,-1073,753,-15,34.12,0,569869
19820,3338.0,141,-1292,8054,-156,-2935,2724,553,34.12,0,569904
19821,3338.0,140,-1398,7814,-156,-4358,4288,1833,34.12,0,569945
19822,3338.0,140,-1846,7432,-80,814,-2495,-691,34.11,0,569953
19823,3338.0,140,-1638,7432,-398,2153,-5729,-3673,34.11,0,569988
19824,3338.0,140,-1848,8136,-540,1739,-5840,-5698,34.12,0,570008
19825,3338.0,140,-2010,7840,-402,-978,-1620,-5708,34.12,0,570090
19826,3338.0,140,-2236,7686,-180,-5417,-1538,-6954,34.12,0,570096
19827,3338.0,140,-2172,7244,162,-8118,-2743,-8503,34.12,0,570101
19828,3338.0,140,-2372,7112,538,-7962,-1679,-9152,34.12,0,570158
19829,3338.0,140,-2730,7200,918,-7491,-629,-8447,34.12,0,570169
19830,3338.0,140,-2960,7096,1196,-9420,-1719,-9440,34.11,0,570176
19831,3338.0,140,-3112,6778,1504,-11181,-2661,-11562,34.11,0,570210
19832,3338.0,140,-3548,6498,2000,-7520,-2497,-13831,34.11,0,570232
19833,3338.0,140,-3954,6858,2228,-6532,-4209,-12416,34.12,0,570271
19834,3338.0,140,-3752,6288,2056,-9777,-4092,-11487,34.12,0,570297
19835,3338.0,140,-3984,5898,1798,-9470,-3775,-10591,34.12,0,570332
19836,3338.0,140,-4108,5498,2182,-8436,-3399,-9565,34.12,0,570382
19837,3338.0,140,-4794,5162,2256,-6202,-2107,-8396,34.13,0,570386
19838,3338.0,140,-5302,5028,2544,-2850,-2973,-6061,34.12,0,570408
19839,3338.0,140,-5486,4976,2884,-3644,-3000,-6289,34.13,0,570445
19840,3338.0,140,-5304,4608,2754,-4580,-4310,-7296,34.12,0,570466
19841,3338.0,140,-5708,4266,3186,-6118,-4100,-7527,34.12,0,570507
19842,3338.0,140,-5850,4964,5052,-7402,-7877,-6766,34.12,0,570525
19843,3338.0,140,-2478,4342,4554,-12751,-32768,-5828,34.13,0,570549
19844,3338.0,140,-5568,3068,7634,-7351,-32768,-7059,34.12,0,570597
19845,3338.0,140,-4378,4050,9916,-10403,-20719,-3496,34.13,0,570618
19846,3338.0,140,-2536,3626,6908,-13585,-14110,2003,34.13,0,570634
19847,3338.0,140,-3348,3284,6584,-7455,-11258,-1830,34.12,0,570685
19848,3338.0,140,-3180,4012,7202,-5278,-10262,-4158,34.12,0,570692
19849,3338.0,140,-2208,3826,6566,-4968,-10427,-7573,34.12,0,570735
19850,3338.0,140,-1592,3538,6018,-3472,-7552,-6652,34.12,0,570806
19851,3338.0,140,-1378,3702,5992,1241,-10915,-9546,34.12,0,570820
19852,3338.0,140,-774,4240,6228,1431,-18061,-17057,34.12,0,570826
19853,3338.0,140,-14,3824,5876,-845,-23975,-26277,34.12,0,570831
19854,3338.0,140,-506,2070,6738,-8292,-23401,-32768,34.13,0,570879
19855,3338.0,140,-108,1070,7004,-9485,-19469,-26836,34.13,0,570900
19856,3338.0,140,1328,1446,7616,-3949,-9884,-16048,34.12,0,570976
19857,3338.0,140,1346,2178,7178,-202,98,-5088,34.12,0,570988
19858,3338.0,140,930,2556,6346,-3293,974,1194,34.12,0,571002
19859,3338.0,140,846,2794,6674,-8586,2363,2471,34.13,0,571008
19860,3338.0,140,748,3116,6396,-7682,2074,-425,34.13,0,571044
19861,3338.0,140,638,2770,7080,-7031,1434,-4530,34.13,0,571074
19862,3338.0,140,16,692,8632,-11182,5694,-3762,34.12,0,571109
19863,3338.0,140,-692,-1832,8352,-10798,4986,1110,34.12,0,571129
19864,3338.0,140,-356,-1234,6428,-2181,3411,6543,34.12,0,571149
19865,3338.0,140,568,514,8032,-3250,-7942,8583,34.12,0,571185
19866,3338.0,140,1084,1144,8990,-2062,-1382,3468,34.13,0,571222
19867,3338.0,140,666,916,7188,-2269,4721,-335,34.13,0,571235
19868,3338.0,140,706,418,6910,-908,-4949,-3020,34.12,0,571284
19869,3338.0,140,1058,224,7886,1340,-6388,-4216,34.12,0,571297
19870,3338.0,140,1086,-30,7970,2652,-3398,-685,34.12,0,571336
19871,3338.0,140,1122,-458,7712,2412,-5436,3329,34.12,0,571343
19872,3338.0,140,1082,-370,7170,3659,-4570,3688,34.12,0,571384
19873,3338.0,140,1174,-170,7056,4367,-6113,3006,34.12,0,571408
19874,3338.0,140,1312,-176,7502,3207,-7188,889,34.13,0,571442
19875,3338.0,140,1460,-280,7570,72,-6111,-2783,34.12,0,571464
19876,3338.0,140,1408,-110,7294,-828,-4775,-5452,34.12,0,571501
19877,3338.0,140,1514,-48,7392,1092,-5350,-7139,34.13,0,571526
19878,3338.0,141,1640,-74,7562,695,-5502,-8408,34.12,0,571573
19879,3338.0,141,1690,174,7724,355,-6765,-6711,34.13,0,571581
19880,3338.0,141,1696,240,7932,1335,-6661,-2256,34.12,0,571600
19881,3338.0,141,1480,282,7256,305,-3782,2758,34.12,0,571653
19882,3338.0,141,1310,408,7214,-475,-3603,7111,34.13,0,571675
19883,3338.0,141,1602,766,8110,2890,-5158,13092,34.12,0,571694
19884,3338.0,141,1634,1018,8186,1609,830,14821,34.13,0,571723
19885,3338.0,141,1512,1398,7784,3113,1443,12498,34.13,0,571745
19886,3338.0,141,1484,1490,7424,5457,2491,10884,34.13,0,571793
19887,3338.0,141,1638,1682,7266,6143,6163,10944,34.13,0,571802
19888,3338.0,149,1752,2056,7366,8990,9650,8622,34.13,0,571883
19889,3338.0,141,1934,2486,7326,10082,11802,7841,34.13,0,571890
19890,3338.0,140,1914,2808,7346,6636,14018,6007,34.12,0,571902
19891,3338.0,141,1856,2788,7410,1429,12958,201,34.13,0,571923
19892,3338.0,141,1710,2252,6904,-1450,10305,-5092,34.13,0,571960
19893,3338.0,141,1638,1898,7262,576,6502,-8021,34.13,0,572000
19894,3338.0,141,1688,1622,7652,-51,4462,-8150,34.13,0,572002
19895,3338.0,142,1476,1122,7144,-1237,4478,-4709,34.14,0,572039
19896,3338.0,142,1360,758,6962,-787,3542,-503,34.14,0,572076
19897,3338.0,141,1396,562,7168,-1023,2618,1205,34.13,0,572101
19898,3338.0,144,1372,400,7372,2548,-1982,239,34.13,0,572125
19899,3338.0,149,1562,666,7926,6342,-6165,-1311,34.13,0,572176
19900,3338.0,149,1606,986,8198,9067,-10277,-2408,34.12,0,572186
19901,3338.0,144,1592,1324,7638,5689,-13979,1524,34.12,0,572202
19902,3338.0,144,1430,1442,7050,3207,-11236,4300,34.14,0,572260
19903,3338.0,149,1606,2016,7836,2566,-12333,7590,34.13,0,572266
19904,3338.0,149,1446,2226,7440,2700,-9705,10517,34.14,0,572291
19905,3338.0,149,1250,2746,6806,8480,-7967,9927,34.13,0,572336
19906,3338.0,149,1278,3442,6616,14050,-4642,9138,34.13,0,572360
19907,3338.0,145,1334,4236,6098,16518,2,8335,34.12,0,572404
19908,3338.0,148,1448,4946,5596,12671,2409,4242,34.13,0,572407
19909,3338.0,149,1504,5584,5118,12067,736,-2342,34.12,0,572437
19910,3338.0,149,1588,6052,4918,11133,-607,-7616,34.12,0,572477
19911,3338.0,149,1782,5984,4704,4857,3443,-7200,34.12,0,572490
19912,3338.0,149,1904,5884,4912,10,5116,-6112,34.13,0,572512
19913,3338.0,149,2222,6090,5856,-1735,2751,-9094,34.13,0,572549
19914,3338.0,149,2162,5958,5970,2670,47,-11074,34.13,0,572576
19915,3338.0,149,1816,5180,5060,7693,-3388,-10544,34.12,0,572614
19916,3338.0,149,1998,5288,5288,6962,-262,-9706,34.13,0,572637
19917,3338.0,149,2132,5474,5506,10802,1761,-7835,34.13,0,572684
19918,3338.0,149,1726,5282,4690,18083,-1045,-4115,34.13,0,572722
19919,3338.0,149,2008,5958,4986,19068,1188,-3193,34.14,0,572727
19920,3338.0,149,2046,6492,4662,22646,4139,2728,34.14,0,572773
19921,3338.0,149,2118,7294,4140,20152,12042,10188,34.14,0,572784
19922,3338.0,149,1828,7714,4000,3884,19621,12880,34.13,0,572801
19923,3338.0,149,1476,7178,3864,-3805,14070,12368,34.13,0,572837
19924,3338.0,149,1392,6786,4200,-5533,5019,7041,34.13,0,572871
19925,3338.0,149,1410,6254,4160,-2903,-60,2706,34.14,0,572900
19926,3338.0,149,1314,6242,4098,2768,-4505,1377,34.14,0,572937
19927,3338.0,149,1364,6596,4002,2934,-4848,468,34.13,0,572974
19928,3338.0,149,1320,6658,3696,1347,-1430,-279,34.15,0,572978
19929,3338.0,149,1264,6576,3406,711,-94,511,34.15,0,573018
19930,3338.0,149,1302,6684,3314,-1197,1308,366,34.15,0,573024
19931,3338.0,149,1364,6662,3076,-2108,3342,-440,34.14,0,573078
19932,3338.0,149,1432,6616,2716,-617,2985,-268,34.13,0,573090
19933,3338.0,149,1584,7092,2666,1426,1970,-1652,34.14,0,573111
19934,3338.0,149,1684,7546,2550,2593,-370,-3926,34.14,0,573160
19935,3338.0,149,1768,7594,2230,3360,-4048,-4309,34.14,0,573166
19936,3338.0,149,1768,7466,1934,2113,-7654,-4746,34.14,0,573206
19937,3338.0,149,1804,7554,1862,-527,-11150,-4948,34.15,0,573247
19938,3338.0,149,1934,7948,2068,-1783,-12974,-5249,34.14,0,573265
19939,3338.0,149,1980,7966,2144,-568,-11941,-4769,34.15,0,573283
19940,3338.0,149,1954,7768,2090,1843,-8972,-2116,34.15,0,573388
19941,3338.0,149,1912,7638,2074,3931,-3678,-533,34.15,0,573399
19942,3338.0,149,1870,7694,2060,5816,-150,998,34.15,0,573400
19943,3338.0,149,1836,7878,2078,7171,1922,1432,34.14,0,573413
19944,3338.0,149,1772,7926,2028,6763,1096,2056,34.14,0,573451
19945,3338.0,149,1728,7758,2010,4716,-436,2123,34.14,0,573462
19946,3338.0,149,1696,7330,1990,2752,-1285,1930,34.14,0,573490
19947,3338.0,149,1696,7350,2258,2250,-124,1014,34.15,0,573515
19948,3338.0,149,1738,7678,2562,4482,1815,477,34.15,0,573538
19949,3338.0,149,1764,8062,2730,5034,3398,1119,34.15,0,573581
19950,3338.0,149,1776,8026,2608,2709,5153,934,34.14,0,573604
19951,3338.0,149,1702,7948,2460,2006,4551,-615,34.14,0,573626
19952,3338.0,149,1704,7830,2266,2845,2922,-3045,34.15,0,573676
19953,3338.0,149,1792,7894,2214,3229,2164,-3821,34.15,0,573690
19954,3338.0,149,1838,7802,2100,1840,2649,-3764,34.15,0,573716
19955,3338.0,149,1864,7580,1958,-88,3874,-3318,34.16,0,573763
19956,3338.0,149,1970,8016,2054,-431,5183,-3541,34.15,0,573769
19957,3338.0,149,1946,8416,2024,1745,3077,-3197,34.15,0,573820
19958,3338.0,149,1890,8362,1788,998,319,-2362,34.15,0,573825
19959,3338.0,149,1806,7864,1524,-3895,-673,-1474,34.15,0,573873
19960,3338.0,149,1758,7720,1460,-8173,-1503,-713,34.15,0,573880
19961,3338.0,149,1778,8080,1592,-7167,-2046,-603,34.15,0,573924
19962,3338.0,149,1662,7956,1532,-4316,-1447,-181,34.16,0,574000
19963,3338.0,149,1478,7584,1366,-5326,-466,906,34.15,0,574017
19964,3338.0,149,1480,8022,1522,-7202,-1281,753,34.15,0,574030
19965,3338.0,149,1488,8654,1768,-5498,-3757,-831,34.15,0,574037
19966,3338.0,149,1358,8254,1602,-3809,-5543,-1891,34.16,0,574084
19967,3338.0,149,1100,7648,1316,-5436,-5746,-2987,34.16,0,574088
19968,3338.0,149,988,7506,1360,-6918,-7421,-4100,34.16,0,574122
19969,3338.0,149,1046,7384,1470,-4824,-8271,-5831,34.15,0,574153
19970,3338.0,149,1052,7558,1510,238,-7180,-7802,34.15,0,574173
19971,3338.0,149,1090,7902,1554,3478,-7232,-8574,34.16,0,574228
19972,3338.0,149,1156,7990,1402,3234,-6387,-9088,34.16,0,574233
19973,3338.0,149,1172,8018,1242,1951,-5681,-8198,34.15,0,574282
19974,3338.0,149,1278,8084,1346,2176,-5254,-7108,34.16,0,574287
19975,3338.0,149,1264,8254,1460,3996,-4102,-6842,34.15,0,574322
19976,3338.0,149,1338,8872,1660,7804,-3436,-5754,34.15,0,574355
19977,3338.0,149,1226,8762,1588,8695,-1902,-4097,34.15,0,574372
19978,3338.0,149,1016,8346,1400,6693,-587,-1555,34.16,0,574423
19979,3338.0,149,886,7562,1256,4247,519,1095,34.16,0,574430
19980,3338.0,149,832,7590,1372,3353,1887,2249,34.16,0,574451
19981,3338.0,150,804,7822,1476,4621,2061,3358,34.17,0,574501
19982,3338.0,149,868,7808,1430,5061,4167,5534,34.16,0,574530
19983,3338.0,152,912,7942,1376,3233,8093,7069,34.17,0,574581
19984,3338.0,149,866,8024,1334,-404,11132,8299,34.17,0,574587
19985,3338.0,149,814,8032,1344,-3572,10989,8124,34.17,0,574603
19986,3338.0,151,818,8020,1344,-4602,9325,7123,34.16,0,574637
19987,3338.0,153,774,7858,1296,-4670,8266,5132,34.15,0,574659
19988,3338.0,152,722,7750,1288,-5175,6889,4097,34.17,0,574696
19989,3338.0,159,754,8068,1386,-5117,5827,2711,34.16,0,574732
19990,3338.0,160,732,8244,1436,-3671,5320,187,34.17,0,574738
19991,3338.0,155,764,8006,1324,-3906,6192,-625,34.16,0,574776
19992,3338.0,156,722,7690,1176,-5970,8322,-1039,34.15,0,574813
19993,3338.0,160,684,7738,1216,-7113,9354,-1439,34.17,0,574885
19994,3338.0,160,704,7908,1354,-6174,8788,-2358,34.16,0,574891
19995,3338.0,160,742,8338,1560,-3204,7926,-3661,34.16,0,574897
19996,3338.0,161,822,8632,1630,188,6504,-4251,34.17,0,574941
19997,3338.0,160,756,8368,1510,986,4922,-5442,34.17,0,574946
19998,3338.0,161,724,8018,1392,870,1752,-4675,34.17,0,574973
19999,3338.0,160,762,7928,1536,1532,-1247,-4910,34.16,0,574996
20000,3338.0,161,842,7916,1652,4170,-3158,-4656,34.17,0,575052
20001,3338.0,160,870,7920,1646,7179,-4065,-4220,34.17,0,575057
20002,3338.0,160,996,8302,1640,9265,-3202,-1927,34.16,0,575108
20003,3338.0,160,1060,8620,1564,8532,-477,-373,34.17,0,575113
20004,3338.0,161,920,7990,1234,6050,696,1253,34.17,0,575135
20005,3338.0,161,748,7134,958,3724,-1550,2464,34.17,0,575188
20006,3338.0,161,714,7066,976,3600,-6469,1872,34.17,0,575195
20007,3338.0,160,688,7332,1022,4548,-12865,-319,34.17,0,575232
20008,3338.0,161,730,7366,1066,3652,-18805,-1279,34.16,0,575252
20009,3338.0,160,830,7432,1226,702,-20447,-1851,34.17,0,575289
20010,3338.0,160,858,7744,1470,-1248,-19567,-2107,34.16,0,575313
20011,3338.0,160,960,7880,1624,-926,-16889,-1293,34.16,0,575340
20012,3338.0,161,950,7880,1544,-633,-11984,-1044,34.16,0,575365
20013,3338.0,160,922,8046,1452,-2860,-6998,762,34.16,0,575405
20014,3338.0,161,940,8282,1456,-6387,-2446,2252,34.16,0,575485
20015,3338.0,161,1042,8814,1616,-7365,1005,3900,34.16,0,575489
20016,3338.0,161,1014,9088,1604,-5758,2643,3406,34.16,0,575502
20017,3338.0,161,910,8900,1414,-4497,2282,1443,34.17,0,575518
20018,3338.0,160,774,8604,1170,-5860,495,708,34.17,0,575556
20019,3338.0,161,744,8714,1216,-7740,-1380,980,34.17,0,575575
20020,3338.0,161,794,8984,1454,-7585,-2117,1209,34.17,0,575591
20021,3338.0,160,616,7968,1330,-5369,-847,-372,34.17,0,575634
20022,3338.0,160,426,6750,1044,-3254,207,370,34.17,0,575672
20023,3338.0,160,476,6750,1120,-1124,2040,348,34.16,0,575686
20024,3338.0,161,612,7472,1368,2061,3974,-729,34.16,0,575712
20025,3338.0,161,782,8274,1576,4843,5091,-1001,34.16,0,575777
20026,3338.0,161,842,8536,1570,4450,6139,-1078,34.17,0,575781
20027,3338.0,161,804,8512,1448,2660,3345,-1721,34.17,0,575801
20028,3338.0,161,860,8336,1448,1641,-1613,-3018,34.17,0,575827
20029,3338.0,161,854,8036,1430,2100,-6326,-5218,34.16,0,575850
20030,3338.0,160,912,7678,1328,2772,-10625,-5592,34.17,0,575887
20031,3338.0,161,1034,7696,1306,3784,-10898,-5775,34.16,0,575929
20032,3338.0,161,992,7952,1334,4285,-9656,-5256,34.17,0,575946
20033,3338.0,161,1004,7824,1222,3836,-8162,-3523,34.17,0,575985
20034,3338.0,161,1026,7774,1110,3404,-5439,-2202,34.17,0,575999
20035,3338.0,160,1034,8104,1166,3325,-3059,-514,34.17,0,576030
20036,3338.0,160,1046,8308,1250,1651,-667,1037,34.17,0,576074
20037,3338.0,161,1006,8354,1296,-691,837,2835,34.17,0,576090
20038,3338.0,161,918,8242,1340,-2603,1215,3738,34.17,0,576110
20039,3338.0,160,862,8076,1404,-3697,1136,4126,34.17,0,576147
20040,3338.0,161,814,7954,1436,-4096,1707,3962,34.17,0,576167
20041,3338.0,160,774,7908,1452,-4913,3282,4093,34.17,0,576204
20042,3338.0,161,718,7986,1434,-6275,4749,3920,34.17,0,576226
20043,3338.0,160,722,8038,1408,-6509,5787,3548,34.17,0,576253
20044,3338.0,161,700,7948,1342,-5956,7191,2574,34.17,0,576309
20045,3338.0,161,692,7982,1308,-5207,7677,1790,34.17,0,576312
20046,3338.0,160,696,7954,1272,-4272,7724,581,34.17,0,576383
20047,3338.0,160,682,7968,1274,-2857,6924,-698,34.17,0,576390
20048,3338.0,160,694,8022,1302,-985,5359,-1808,34.17,0,576394
20049,3338.0,161,706,8044,1298,1145,3753,-3094,34.17,0,576428
20050,3338.0,161,736,7944,1302,2182,2186,-3541,34.17,0,576452
20051,3338.0,161,784,8044,1338,2776,1007,-3412,34.17,0,576489
20052,3338.0,160,828,8018,1348,3879,-363,-3620,34.17,0,576514
20053,3338.0,161,832,7828,1250,4278,-3100,-3834,34.17,0,576570
20054,3338.0,160,888,7944,1340,3601,-6072,-3863,34.17,0,576575
20055,3338.0,160,964,8082,1460,3449,-7985,-3062,34.17,0,576624
20056,3338.0,161,994,8014,1486,3807,-8184,-2513,34.17,0,576627
20057,3338.0,161,962,7976,1442,4282,-7321,-1143,34.17,0,576675
20058,3338.0,161,952,8128,1448,4383,-5793,117,34.16,0,576695
20059,3338.0,161,894,8078,1384,3344,-4234,1507,34.15,0,576718
20060,3338.0,161,852,7990,1296,1614,-2876,2699,34.16,0,576737
20061,3338.0,161,794,7976,1246,103,-1600,3196,34.17,0,576773
20062,3338.0,160,752,7958,1220,-644,-1052,3283,34.17,0,576797
20063,3338.0,160,726,7952,1206,-1454,-743,3189,34.17,0,576820
20064,3338.0,161,728,8266,1272,-2239,-576,3123,34.17,0,576859
20065,3338.0,161,740,8480,1336,-2989,125,2522,34.17,0,576885
20066,3338.0,161,692,8208,1292,-4263,1541,1969,34.17,0,576907
20067,3338.0,161,642,8006,1272,-5704,2778,1556,34.18,0,576977
20068,3338.0,160,682,8048,1376,-5730,3740,683,34.18,0,576984
20069,3338.0,161,722,8054,1432,-4734,4835,-443,34.18,0,577009
20070,3338.0,160,742,8004,1380,-3795,5496,-1302,34.18,0,577022
20071,3338.0,160,800,7948,1346,-3291,5848,-2284,34.18,0,577080
20072,3338.0,161,830,7952,1344,-2863,5554,-2974,34.18,0,577089
20073,3338.0,161,880,8082,1398,-2416,4835,-3228,34.17,0,577109
20074,3338.0,161,970,8294,1482,-1289,4293,-3185,34.18,0,577145
20075,3338.0,160,1014,8224,1460,222,4455,-2758,34.18,0,577195
20076,3338.0,160,1032,8014,1330,1492,4832,-1737,34.18,0,577207
20077,3338.0,160,1014,7960,1278,2057,4726,-767,34.18,0,577220
20078,3338.0,161,1000,7910,1262,2105,3447,85,34.18,0,577281
20079,3338.0,160,980,7826,1256,1958,1782,945,34.19,0,577285
20080,3338.0,161,966,7822,1276,2246,96,1731,34.19,0,577315
20081,3338.0,161,958,7852,1294,2848,-1276,2347,34.19,0,577355
20082,3338.0,161,920,7904,1280,2733,-2164,2702,34.19,0,577368
20083,3338.0,160,870,7980,1290,1735,-3377,3032,34.19,0,577406
20084,3338.0,161,836,7986,1350,706,-4397,2869,34.19,0,577442
20085,3338.0,160,778,7870,1340,370,-5297,2313,34.19,0,577454
20086,3338.0,161,766,7822,1366,807,-6160,1598,34.19,0,577477
20087,3338.0,161,752,8048,1380,1633,-6757,493,34.19,0,577533
20088,3338.0,160,754,8060,1344,1872,-7193,-813,34.18,0,577538
20089,3338.0,161,726,7882,1244,358,-7513,-1552,34.19,0,577589
20090,3338.0,160,748,7952,1240,-1678,-7784,-2186,34.18,0,577594
20091,3338.0,161,790,8078,1286,-2749,-7648,-2943,34.18,0,577639
20092,3338.0,161,824,8202,1310,-3253,-6989,-3272,34.19,0,577654
20093,3338.0,161,852,8268,1334,-3452,-5690,-3474,34.18,0,577681
20094,3338.0,160,876,8020,1252,-4032,-4120,-3342,34.18,0,577719
20095,3338.0,161,918,8004,1294,-5103,-2374,-2896,34.19,0,577755
20096,3338.0,161,966,8052,1322,-5861,-751,-2750,34.19,0,577766
20097,3338.0,161,1016,7940,1346,-5890,935,-1886,34.19,0,577796
20098,3338.0,160,1038,7944,1392,-5474,3158,-1317,34.19,0,577873
20099,3338.0,161,1070,7998,1452,-4328,4652,-451,34.18,0,577884
20100,3338.0,161,1070,7942,1402,-2912,5924,7,34.18,0,577892
20101,3338.0,161,1066,7844,1368,-1444,7127,917,34.17,0,577909
20102,3338.0,160,1070,7852,1372,-270,8161,1855,34.18,0,577930
20103,3338.0,161,1076,7874,1356,1319,8768,2783,34.19,0,577977
20104,3338.0,160,1058,7910,1338,3176,8966,3744,34.19,0,577990
20105,3338.0,161,1010,7940,1326,4068,8806,4702,34.19,0,578024
20106,3338.0,161,970,7944,1292,4312,7965,5292,34.19,0,578053
20107,3338.0,161,894,8064,1342,4560,6282,5327,34.19,0,578087
20108,3338.0,161,844,8058,1294,4380,3849,4984,34.19,0,578115
20109,3338.0,161,758,7944,1236,4008,1400,4272,34.19,0,578133
20110,3338.0,160,702,7880,1206,3682,-2096,2961,34.19,0,578188
20111,3338.0,161,738,8138,1296,2627,-5685,904,34.19,0,578193
20112,3338.0,160,756,8244,1350,871,-7984,-784,34.2,0,578238
20113,3338.0,161,714,8076,1348,-918,-9237,-1810,34.2,0,578258
20114,3338.0,160,708,8018,1352,-1650,-10219,-2938,34.19,0,578294
20115,3338.0,161,790,8238,1444,-1463,-10479,-4246,34.19,0,578300
20116,3338.0,161,828,8226,1426,-2272,-9518,-4989,34.18,0,578337
20117,3338.0,160,834,8114,1348,-4301,-8566,-4724,34.2,0,578375
20118,3338.0,160,904,8134,1380,-5433,-7570,-4608,34.2,0,578410
20119,3338.0,161,924,8044,1344,-5427,-6244,-4820,34.2,0,578487
20120,3338.0,161,956,8100,1302,-5063,-5211,-4280,34.2,0,578509
20121,3338.0,161,1044,8198,1320,-4871,-3269,-3594,34.2,0,578515
20122,3338.0,160,1034,8050,1252,-4938,-1000,-2599,34.2,0,578527
20123,3338.0,160,1046,7870,1188,-4551,1015,-1546,34.2,0,578545
20124,3338.0,161,1070,7806,1228,-3157,3064,-660,34.2,0,578592
20125,3338.0,160,1090,7864,1312,-1580,5081,452,34.21,0,578598
20126,3338.0,160,1094,7854,1376,-187,7286,1862,34.21,0,578636
20127,3338.0,160,1082,7882,1418,1414,8850,2946,34.21,0,578768
20128,3338.0,161,1074,8014,1460,3256,9782,3865,34.21,0,578773
20129,3338.0,160,1026,8080,1406,3823,9988,4604,34.21,0,578774
20130,3338.0,161,970,8036,1350,3096,9831,5321,34.21,0,578776
20131,3338.0,160,890,7866,1306,2027,9406,5390,34.21,0,578784
20132,3338.0,161,838,7860,1308,1619,8205,5234,34.21,0,578792
20133,3338.0,160,804,7892,1306,1950,6931,4410,34.21,0,578822
20134,3338.0,161,736,7972,1272,1951,5298,3367,34.21,0,578868
20135,3338.0,161,702,8038,1218,1139,2957,1976,34.21,0,578891
20136,3338.0,161,672,8050,1198,115,624,562,34.2,0,578904
20137,3338.0,160,704,8068,1220,-843,-2157,-965,34.2,0,578931
20138,3338.0,161,730,8122,1284,-1442,-4332,-2591,34.2,0,578982
20139,3338.0,161,758,8090,1322,-1677,-6105,-3867,34.22,0,579010
20140,3338.0,161,758,7916,1320,-1858,-7697,-5075,34.21,0,579022
20141,3338.0,161,852,7904,1382,-2232,-9183,-5539,34.2,0,579074
20142,3338.0,161,910,8010,1378,-2210,-9779,-6104,34.2,0,579084
20143,3338.0,161,924,7862,1346,-2190,-10026,-5849,34.2,0,579125
20144,3338.0,161,976,7884,1368,-2476,-9391,-5113,34.21,0,579133
20145,3338.0,160,1002,7968,1388,-2176,-8166,-4430,34.21,0,579157
20146,3338.0,161,1010,7916,1328,-1239,-6666,-3213,34.2,0,579197
20147,3338.0,160,1004,7884,1304,-567,-4838,-1899,34.2,0,579217
20148,3338.0,161,1010,8050,1320,-156,-3044,-477,34.21,0,579261
